Year,Age,Female,Male,Total,OpenInterval,linking_key
1955,48,4682.35,8109.96,12792.31,FALSE,1955_48
1955,49,4959.7,8696.27,13655.97,FALSE,1955_49
1955,50,5251.05,9302.46,14553.51,FALSE,1955_50
1955,51,5556.36,9927.55,15483.91,FALSE,1955_51
1955,52,5875.6,10571.27,16446.87,FALSE,1955_52
1955,53,6208.77,11233.61,17442.38,FALSE,1955_53
1955,54,6555.89,11914.58,18470.47,FALSE,1955_54
1955,55,6919.18,12615.3,19534.48,FALSE,1955_55
1955,56,7307.66,13340.19,20647.85,FALSE,1955_56
1955,57,7723.55,14090.37,21813.92,FALSE,1955_57
1955,58,8166.86,14865.84,23032.7,FALSE,1955_58
1955,59,8637.58,15666.59,24304.17,FALSE,1955_59
1955,60,9143.78,16490.39,25634.17,FALSE,1955_60
1955,61,9717.71,17328.23,27045.94,FALSE,1955_61
1955,62,10367.45,18177.87,28545.32,FALSE,1955_62
1955,63,11092.97,19039.33,30132.3,FALSE,1955_63
1955,64,11894.28,19912.59,31806.87,FALSE,1955_64
1955,65,12743.2,20765.6,33508.8,FALSE,1955_65
1955,66,13526.92,21470.21,34997.13,FALSE,1955_66
1955,67,14217.26,21994.37,36211.63,FALSE,1955_67
1955,68,14814.21,22338.09,37152.3,FALSE,1955_68
1955,69,15317.77,22501.34,37819.11,FALSE,1955_69
1955,70,15742.93,22502.21,38245.14,FALSE,1955_70
1955,71,16149.62,22412.87,38562.49,FALSE,1955_71
1955,72,16552.82,22251.38,38804.2,FALSE,1955_72
1955,73,16952.55,22017.74,38970.29,FALSE,1955_73
1955,74,17348.79,21711.95,39060.74,FALSE,1955_74
1955,75,17712.82,21323.59,39036.41,FALSE,1955_75
1955,76,17929.78,20810.97,38740.75,FALSE,1955_76
1955,77,17970.91,20163.7,38134.61,FALSE,1955_77
1955,78,17836.24,19381.75,37217.99,FALSE,1955_78
1955,79,17525.75,18465.12,35990.87,FALSE,1955_79
1955,80,17070.07,17435.56,34505.63,FALSE,1955_80
1955,81,16591.65,16379.99,32971.64,FALSE,1955_81
1955,82,16121.12,15320.14,31441.26,FALSE,1955_82
1955,83,15658.49,14256.01,29914.5,FALSE,1955_83
1955,84,15203.74,13187.61,28391.35,FALSE,1955_84
1955,85,14318.02,11899,26217.02,FALSE,1955_85
1955,86,12059.28,9966.38,22025.66,FALSE,1955_86
1955,87,10723.25,8596.22,19319.47,FALSE,1955_87
1955,88,9236.11,7121.98,16358.09,FALSE,1955_88
1955,89,7898.08,5956,13854.08,FALSE,1955_89
1955,90,6785.22,4601.87,11387.09,FALSE,1955_90
1955,91,4965.82,3467.91,8433.73,FALSE,1955_91
1955,92,4021.1,2798.35,6819.45,FALSE,1955_92
1955,93,3609.78,2258.89,5868.67,FALSE,1955_93
1955,94,2894.22,1778.49,4672.71,FALSE,1955_94
1955,95,2094.61,1252.05,3346.66,FALSE,1955_95
1955,96,1470.13,835.7,2305.83,FALSE,1955_96
1955,97,1030.79,641.54,1672.33,FALSE,1955_97
1955,98,748.58,385.33,1133.91,FALSE,1955_98
1955,99,460.35,248.2,708.55,FALSE,1955_99
1955,100,367.29,183.15,550.44,FALSE,1955_100
1955,101,183.14,99.09,282.23,FALSE,1955_101
1955,102,153.11,77.06,230.17,FALSE,1955_102
1955,103,81.06,40.04,121.1,FALSE,1955_103
1955,104,71.06,41.03,112.09,FALSE,1955_104
1955,105,73.05,25.03,98.08,FALSE,1955_105
1955,106,25.02,25.03,50.05,FALSE,1955_106
1955,107,16.01,7.01,23.02,FALSE,1955_107
1955,108,17.02,14.01,31.03,FALSE,1955_108
1955,109,13.01,2,15.01,FALSE,1955_109
1955,110,60.02,22.01,82.03,TRUE,1955_110
1956,0,45814.73,62435.8,108250.53,FALSE,1956_0
1956,1,3301.85,3784.53,7086.38,FALSE,1956_1
1956,2,1804.01,2260.51,4064.52,FALSE,1956_2
1956,3,1263.71,1701.14,2964.85,FALSE,1956_3
1956,4,1126.63,1370.92,2497.55,FALSE,1956_4
1956,5,957.34,1205.7,2163.04,FALSE,1956_5
1956,6,797.22,1094.13,1891.35,FALSE,1956_6
1956,7,667.66,991.61,1659.27,FALSE,1956_7
1956,8,568.62,898.16,1466.78,FALSE,1956_8
1956,9,500.12,813.75,1313.87,FALSE,1956_9
1956,10,460.45,746.14,1206.59,FALSE,1956_10
1956,11,442.67,726.31,1168.98,FALSE,1956_11
1956,12,445.08,762.02,1207.1,FALSE,1956_12
1956,13,467.67,853.25,1320.92,FALSE,1956_13
1956,14,510.45,1000.01,1510.46,FALSE,1956_14
1956,15,568.34,1189.55,1757.89,FALSE,1956_15
1956,16,621.07,1370.91,1991.98,FALSE,1956_16
1956,17,663.59,1531.34,2194.93,FALSE,1956_17
1956,18,695.88,1670.84,2366.72,FALSE,1956_18
1956,19,717.95,1789.42,2507.37,FALSE,1956_19
1956,20,732.8,1885.89,2618.69,FALSE,1956_20
1956,21,752.44,1955.53,2707.97,FALSE,1956_21
1956,22,779.86,1997.14,2777,FALSE,1956_22
1956,23,815.06,2010.73,2825.79,FALSE,1956_23
1956,24,858.06,1996.3,2854.36,FALSE,1956_24
1956,25,909.61,1963.7,2873.31,FALSE,1956_25
1956,26,972.79,1952.38,2925.17,FALSE,1956_26
1956,27,1048.38,1972.2,3020.58,FALSE,1956_27
1956,28,1136.39,2023.16,3159.55,FALSE,1956_28
1956,29,1236.8,2105.26,3342.06,FALSE,1956_29
1956,30,1347.7,2214.01,3561.71,FALSE,1956_30
1956,31,1461.3,2331.48,3792.78,FALSE,1956_31
1956,32,1575.7,2453.2,4028.9,FALSE,1956_32
1956,33,1690.88,2579.16,4270.04,FALSE,1956_33
1956,34,1806.85,2709.36,4516.21,FALSE,1956_34
1956,35,1926.63,2850.76,4777.39,FALSE,1956_35
1956,36,2062.37,3031.14,5093.51,FALSE,1956_36
1956,37,2217.08,3257.47,5474.55,FALSE,1956_37
1956,38,2390.77,3529.73,5920.5,FALSE,1956_38
1956,39,2583.44,3847.95,6431.39,FALSE,1956_39
1956,40,2793.96,4210.64,7004.6,FALSE,1956_40
1956,41,3017.85,4612.01,7629.86,FALSE,1956_41
1956,42,3253.99,5050.59,8304.58,FALSE,1956_42
1956,43,3502.37,5526.39,9028.76,FALSE,1956_43
1956,44,3762.99,6039.4,9802.39,FALSE,1956_44
1956,45,4031.44,6582.88,10614.32,FALSE,1956_45
1956,46,4290.1,7129.81,11419.91,FALSE,1956_46
1956,47,4534.55,7673.44,12207.99,FALSE,1956_47
1956,48,4764.79,8213.76,12978.55,FALSE,1956_48
1956,49,4980.83,8750.79,13731.62,FALSE,1956_49
1956,50,5194.08,9294.17,14488.25,FALSE,1956_50
1956,51,5450.24,9882.57,15332.81,FALSE,1956_51
1956,52,5760.73,10525.61,16286.34,FALSE,1956_52
1956,53,6125.56,11223.33,17348.89,FALSE,1956_53
1956,54,6544.73,11975.72,18520.45,FALSE,1956_54
1956,55,7008.79,12775.78,19784.57,FALSE,1956_55
1956,56,7480.01,13595.47,21075.48,FALSE,1956_56
1956,57,7948.95,14427.83,22376.78,FALSE,1956_57
1956,58,8415.6,15272.81,23688.41,FALSE,1956_58
1956,59,8879.98,16130.45,25010.43,FALSE,1956_59
1956,60,9355.99,16997.41,26353.4,FALSE,1956_60
1956,61,9899.38,17860.38,27759.76,FALSE,1956_61
1956,62,10524.07,18716.04,29240.11,FALSE,1956_62
1956,63,11230.04,19564.38,30794.42,FALSE,1956_63
1956,64,12017.32,20405.42,32422.74,FALSE,1956_64
1956,65,12860.64,21215.84,34076.48,FALSE,1956_65
1956,66,13659.08,21902.47,35561.55,FALSE,1956_66
1956,67,14387.38,22442.01,36829.39,FALSE,1956_67
1956,68,15045.55,22834.47,37880.02,FALSE,1956_68
1956,69,15633.58,23079.83,38713.41,FALSE,1956_69
1956,70,16154.93,23181.51,39336.44,FALSE,1956_70
1956,71,16623.44,23153.1,39776.54,FALSE,1956_71
1956,72,17042.55,22998,40040.55,FALSE,1956_72
1956,73,17412.26,22716.21,40128.47,FALSE,1956_73
1956,74,17732.56,22307.73,40040.29,FALSE,1956_74
1956,75,17997.24,21785.64,39782.88,FALSE,1956_75
1956,76,18181.29,21202.23,39383.52,FALSE,1956_76
1956,77,18278.48,20570.58,38849.06,FALSE,1956_77
1956,78,18288.81,19890.69,38179.5,FALSE,1956_78
1956,79,18212.28,19162.56,37374.84,FALSE,1956_79
1956,80,18028.94,18360.74,36389.68,FALSE,1956_80
1956,81,17658.97,17383.5,35042.47,FALSE,1956_81
1956,82,17082.45,16205.39,33287.84,FALSE,1956_82
1956,83,16299.35,14826.39,31125.74,FALSE,1956_83
1956,84,15309.69,13246.53,28556.22,FALSE,1956_84
1956,85,14287.03,11863.94,26150.97,FALSE,1956_85
1956,86,13352.5,11293.55,24646.05,FALSE,1956_86
1956,87,11117.24,8957,20074.24,FALSE,1956_87
1956,88,9593.39,7351.92,16945.31,FALSE,1956_88
1956,89,8370.71,6278.2,14648.91,FALSE,1956_89
1956,90,7384.15,5091.41,12475.56,FALSE,1956_90
1956,91,5412.04,3761.51,9173.55,FALSE,1956_91
1956,92,4367.45,2831.9,7199.35,FALSE,1956_92
1956,93,3580.01,2337.56,5917.57,FALSE,1956_93
1956,94,2882.62,1757.18,4639.8,FALSE,1956_94
1956,95,2307.3,1318.88,3626.18,FALSE,1956_95
1956,96,1625.92,1020.68,2646.6,FALSE,1956_96
1956,97,1115.62,573.38,1689,FALSE,1956_97
1956,98,785.44,352.24,1137.68,FALSE,1956_98
1956,99,516.29,235.15,751.44,FALSE,1956_99
1956,100,381.21,194.13,575.34,FALSE,1956_100
1956,101,209.12,108.07,317.19,FALSE,1956_101
1956,102,140.08,65.05,205.13,FALSE,1956_102
1956,103,88.05,52.03,140.08,FALSE,1956_103
1956,104,70.04,30.02,100.06,FALSE,1956_104
1956,105,52.03,30.02,82.05,FALSE,1956_105
1956,106,38.02,23.01,61.03,FALSE,1956_106
1956,107,23.01,11,34.01,FALSE,1956_107
1956,108,7,8,15,FALSE,1956_108
1956,109,18.01,6,24.01,FALSE,1956_109
1956,110,37.06,40,77.06,TRUE,1956_110
1957,0,47755.13,64410.15,112165.28,FALSE,1957_0
1957,1,3457.96,3942.7,7400.66,FALSE,1957_1
1957,2,1849.05,2351.61,4200.66,FALSE,1957_2
1957,3,1418.81,1688.15,3106.96,FALSE,1957_3
1957,4,1103.62,1386.96,2490.58,FALSE,1957_4
1957,5,918.22,1235.21,2153.43,FALSE,1957_5
1957,6,801.37,1125.1,1926.47,FALSE,1957_6
1957,7,702.76,1026.04,1728.8,FALSE,1957_7
1957,8,622.4,938.06,1560.46,FALSE,1957_8
1957,9,560.3,861.14,1421.44,FALSE,1957_9
1957,10,517.14,803.01,1320.15,FALSE,1957_10
1957,11,495.75,794.58,1290.33,FALSE,1957_11
1957,12,496.83,843.59,1340.42,FALSE,1957_12
1957,13,520.38,950.02,1470.4,FALSE,1957_13
1957,14,566.39,1113.89,1680.28,FALSE,1957_14
1957,15,628.73,1319.49,1948.22,FALSE,1957_15
1957,16,682.89,1503.94,2186.83,FALSE,1957_16
1957,17,722.72,1651.55,2374.27,FALSE,1957_17
1957,18,748.24,1762.32,2510.56,FALSE,1957_18
1957,19,759.44,1836.23,2595.67,FALSE,1957_19
1957,20,760.65,1877.55,2638.2,FALSE,1957_20
1957,21,769.29,1903.23,2672.52,FALSE,1957_21
1957,22,789.69,1917.5,2707.19,FALSE,1957_22
1957,23,821.85,1920.39,2742.24,FALSE,1957_23
1957,24,865.78,1911.87,2777.65,FALSE,1957_24
1957,25,921.69,1898.44,2820.13,FALSE,1957_25
1957,26,990.43,1906.01,2896.44,FALSE,1957_26
1957,27,1072.19,1941.06,3013.25,FALSE,1957_27
1957,28,1166.98,2003.61,3170.59,FALSE,1957_28
1957,29,1274.8,2093.62,3368.42,FALSE,1957_29
1957,30,1394.03,2208.38,3602.41,FALSE,1957_30
1957,31,1518.18,2336.96,3855.14,FALSE,1957_31
1957,32,1645.64,2476.62,4122.26,FALSE,1957_32
1957,33,1776.39,2627.37,4403.76,FALSE,1957_33
1957,34,1910.44,2789.19,4699.63,FALSE,1957_34
1957,35,2048.46,2966.83,5015.29,FALSE,1957_35
1957,36,2193.09,3179.12,5372.21,FALSE,1957_36
1957,37,2345.04,3430.79,5775.83,FALSE,1957_37
1957,38,2504.27,3721.85,6226.12,FALSE,1957_38
1957,39,2670.81,4052.3,6723.11,FALSE,1957_39
1957,40,2847.38,4419.93,7267.31,FALSE,1957_40
1957,41,3044.97,4816.06,7861.03,FALSE,1957_41
1957,42,3266.31,5238.5,8504.81,FALSE,1957_42
1957,43,3511.42,5687.25,9198.67,FALSE,1957_43
1957,44,3780.27,6162.3,9942.57,FALSE,1957_44
1957,45,4068.82,6666.51,10735.33,FALSE,1957_45
1957,46,4360.78,7211.31,11572.09,FALSE,1957_46
1957,47,4652.1,7799.54,12451.64,FALSE,1957_47
1957,48,4942.75,8431.2,13373.95,FALSE,1957_48
1957,49,5232.75,9106.31,14339.06,FALSE,1957_49
1957,50,5524.69,9814.97,15339.66,FALSE,1957_50
1957,51,5828.87,10517.66,16346.53,FALSE,1957_51
1957,52,6147.87,11204.52,17352.39,FALSE,1957_52
1957,53,6481.7,11875.52,18357.22,FALSE,1957_53
1957,54,6830.37,12530.68,19361.05,FALSE,1957_54
1957,55,7198.03,13185.18,20383.21,FALSE,1957_55
1957,56,7601.37,13899.73,21501.1,FALSE,1957_56
1957,57,8044.54,14689.49,22734.03,FALSE,1957_57
1957,58,8527.57,15554.49,24082.06,FALSE,1957_58
1957,59,9050.45,16494.72,25545.17,FALSE,1957_59
1957,60,9618.09,17495.79,27113.88,FALSE,1957_60
1957,61,10250.25,18500.25,28750.5,FALSE,1957_61
1957,62,10951.83,19493.74,30445.57,FALSE,1957_62
1957,63,11722.84,20476.24,32199.08,FALSE,1957_63
1957,64,12563.29,21447.76,34011.05,FALSE,1957_64
1957,65,13449.48,22380.49,35829.97,FALSE,1957_65
1957,66,14286.68,23163.17,37449.85,FALSE,1957_66
1957,67,15051.19,23768.02,38819.21,FALSE,1957_67
1957,68,15743.02,24195.01,39938.03,FALSE,1957_68
1957,69,16362.18,24444.16,40806.34,FALSE,1957_69
1957,70,16910.84,24521.49,41432.33,FALSE,1957_70
1957,71,17397.74,24451.09,41848.83,FALSE,1957_71
1957,72,17825.06,24239.01,42064.07,FALSE,1957_72
1957,73,18192.82,23885.24,42078.06,FALSE,1957_73
1957,74,18501,23389.76,41890.76,FALSE,1957_74
1957,75,18746.47,22766.11,41512.58,FALSE,1957_75
1957,76,18916.59,22068.29,40984.88,FALSE,1957_76
1957,77,19008.24,21309.82,40318.06,FALSE,1957_77
1957,78,19021.4,20490.7,39512.1,FALSE,1957_78
1957,79,18956.07,19610.93,38567,FALSE,1957_79
1957,80,18792.28,18670.41,37462.69,FALSE,1957_80
1957,81,18450.07,17668.78,36118.85,FALSE,1957_81
1957,82,17909.46,16605.94,34515.4,FALSE,1957_82
1957,83,17170.45,15481.91,32652.36,FALSE,1957_83
1957,84,16233.03,14296.67,30529.7,FALSE,1957_84
1957,85,15071.56,12805.77,27877.33,FALSE,1957_85
1957,86,13789.83,10862.45,24652.28,FALSE,1957_86
1957,87,12642.18,10230.01,22872.19,FALSE,1957_87
1957,88,10348.88,7778.33,18127.21,FALSE,1957_88
1957,89,8941.08,6678.57,15619.65,FALSE,1957_89
1957,90,7899.48,5464.75,13364.23,FALSE,1957_90
1957,91,6046.43,4133.84,10180.27,FALSE,1957_91
1957,92,4901.78,3171.18,8072.96,FALSE,1957_92
1957,93,3832.18,2373.63,6205.81,FALSE,1957_93
1957,94,2992.7,1899.3,4892,FALSE,1957_94
1957,95,2456.4,1366.93,3823.33,FALSE,1957_95
1957,96,1842.05,1060.73,2902.78,FALSE,1957_96
1957,97,1340.77,707.49,2048.26,FALSE,1957_97
1957,98,853.49,446.31,1299.8,FALSE,1957_98
1957,99,536.31,293.2,829.51,FALSE,1957_99
1957,100,384.22,208.15,592.37,FALSE,1957_100
1957,101,240.14,114.07,354.21,FALSE,1957_101
1957,102,167.1,102.07,269.17,FALSE,1957_102
1957,103,97.05,56.04,153.09,FALSE,1957_103
1957,104,75.05,28.02,103.07,FALSE,1957_104
1957,105,46.03,35.03,81.06,FALSE,1957_105
1957,106,38.02,30.02,68.04,FALSE,1957_106
1957,107,27.01,13,40.01,FALSE,1957_107
1957,108,14.01,6,20.01,FALSE,1957_108
1957,109,19.01,9.01,28.02,FALSE,1957_109
1957,110,56.02,21.01,77.03,TRUE,1957_110
1958,0,48675.88,65040.52,113716.4,FALSE,1958_0
1958,1,3432.81,3882.52,7315.33,FALSE,1958_1
1958,2,1944.75,2440.44,4385.19,FALSE,1958_2
1958,3,1456.07,1822.83,3278.9,FALSE,1958_3
1958,4,1179.25,1391.11,2570.36,FALSE,1958_4
1958,5,970.47,1206.45,2176.92,FALSE,1958_5
1958,6,811.64,1097.4,1909.04,FALSE,1958_6
1958,7,684.68,999.46,1684.14,FALSE,1958_7
1958,8,589.58,912.61,1502.19,FALSE,1958_8
1958,9,526.34,836.87,1363.21,FALSE,1958_9
1958,10,492.65,779.81,1272.46,FALSE,1958_10
1958,11,479.23,771.69,1250.92,FALSE,1958_11
1958,12,483.74,820.11,1303.85,FALSE,1958_12
1958,13,506.19,925.06,1431.25,FALSE,1958_13
1958,14,546.59,1086.52,1633.11,FALSE,1958_14
1958,15,599.95,1289.24,1889.19,FALSE,1958_15
1958,16,646.38,1472.02,2118.4,FALSE,1958_16
1958,17,680.89,1619.6,2300.49,FALSE,1958_17
1958,18,703.49,1731.96,2435.45,FALSE,1958_18
1958,19,714.16,1809.13,2523.29,FALSE,1958_19
1958,20,716.58,1853.93,2570.51,FALSE,1958_20
1958,21,725.35,1877.83,2603.18,FALSE,1958_21
1958,22,744.12,1883.67,2627.79,FALSE,1958_22
1958,23,772.88,1871.45,2644.33,FALSE,1958_23
1958,24,811.65,1841.17,2652.82,FALSE,1958_24
1958,25,860.95,1802.03,2662.98,FALSE,1958_25
1958,26,922.88,1790.81,2713.69,FALSE,1958_26
1958,27,997.98,1816.7,2814.68,FALSE,1958_27
1958,28,1086.26,1879.72,2965.98,FALSE,1958_28
1958,29,1187.71,1979.83,3167.54,FALSE,1958_29
1958,30,1301.14,2112.25,3413.39,FALSE,1958_30
1958,31,1421.81,2257.67,3679.48,FALSE,1958_31
1958,32,1548.55,2411.27,3959.82,FALSE,1958_32
1958,33,1681.33,2573.06,4254.39,FALSE,1958_33
1958,34,1820.19,2743.03,4563.22,FALSE,1958_34
1958,35,1964.93,2925.76,4890.69,FALSE,1958_35
1958,36,2114.94,3139.55,5254.49,FALSE,1958_36
1958,37,2270.05,3388.98,5659.03,FALSE,1958_37
1958,38,2430.25,3674.04,6104.29,FALSE,1958_38
1958,39,2595.56,3994.74,6590.3,FALSE,1958_39
1958,40,2769.48,4349.84,7119.32,FALSE,1958_40
1958,41,2966.05,4734.38,7700.43,FALSE,1958_41
1958,42,3188.78,5147.1,8335.88,FALSE,1958_42
1958,43,3437.68,5588.02,9025.7,FALSE,1958_43
1958,44,3712.74,6057.15,9769.89,FALSE,1958_44
1958,45,4009.77,6559.41,10569.18,FALSE,1958_45
1958,46,4311.9,7114.58,11426.48,FALSE,1958_46
1958,47,4614.95,7727.59,12342.54,FALSE,1958_47
1958,48,4918.89,8398.44,13317.33,FALSE,1958_48
1958,49,5223.75,9127.16,14350.91,FALSE,1958_49
1958,50,5530,9897.85,15427.85,FALSE,1958_50
1958,51,5839.6,10647.11,16486.71,FALSE,1958_51
1958,52,6153.02,11359.08,17512.1,FALSE,1958_52
1958,53,6470.29,12033.75,18504.04,FALSE,1958_53
1958,54,6791.4,12671.12,19462.52,FALSE,1958_54
1958,55,7123.96,13286.61,20410.57,FALSE,1958_55
1958,56,7498.57,13941.9,21440.47,FALSE,1958_56
1958,57,7922.83,14652.4,22575.23,FALSE,1958_57
1958,58,8396.77,15418.13,23814.9,FALSE,1958_58
1958,59,8920.37,16239.06,25159.43,FALSE,1958_59
1958,60,9496.08,17114.15,26610.23,FALSE,1958_60
1958,61,10133.71,18039.15,28172.86,FALSE,1958_61
1958,62,10835.67,19013,29848.67,FALSE,1958_62
1958,63,11602,20035.69,31637.69,FALSE,1958_63
1958,64,12432.68,21107.22,33539.9,FALSE,1958_64
1958,65,13308.88,22184.67,35493.55,FALSE,1958_65
1958,66,14155.29,23096.23,37251.52,FALSE,1958_66
1958,67,14953.09,23798.98,38752.07,FALSE,1958_67
1958,68,15702.26,24292.9,39995.16,FALSE,1958_68
1958,69,16402.82,24578,40980.82,FALSE,1958_69
1958,70,17050.74,24669.83,41720.57,FALSE,1958_70
1958,71,17629.94,24630.53,42260.47,FALSE,1958_71
1958,72,18136.39,24475.65,42612.04,FALSE,1958_72
1958,73,18570.1,24205.18,42775.28,FALSE,1958_73
1958,74,18931.06,23819.12,42750.18,FALSE,1958_74
1958,75,19217.41,23319.98,42537.39,FALSE,1958_75
1958,76,19421.66,22717.77,42139.43,FALSE,1958_76
1958,77,19541.92,22014.99,41556.91,FALSE,1958_77
1958,78,19578.23,21211.65,40789.88,FALSE,1958_78
1958,79,19530.56,20307.73,39838.29,FALSE,1958_79
1958,80,19377.04,19305.98,38683.02,FALSE,1958_80
1958,81,19030.2,18217.3,37247.5,FALSE,1958_81
1958,82,18468.14,17044.4,35512.54,FALSE,1958_82
1958,83,17690.87,15787.28,33478.15,FALSE,1958_83
1958,84,16698.4,14445.96,31144.36,FALSE,1958_84
1958,85,15455.12,12988.71,28443.83,FALSE,1958_85
1958,86,13949.08,11321.78,25270.86,FALSE,1958_86
1958,87,12673.9,9716.81,22390.71,FALSE,1958_87
1958,88,11468.66,8503.58,19972.24,FALSE,1958_88
1958,89,9520.92,6784.67,16305.59,FALSE,1958_89
1958,90,8045.86,5662.39,13708.25,FALSE,1958_90
1958,91,6487.85,4287.27,10775.12,FALSE,1958_91
1958,92,5294.61,3496.77,8791.38,FALSE,1958_92
1958,93,4108.36,2557.36,6665.72,FALSE,1958_93
1958,94,3165.97,1862.81,5028.78,FALSE,1958_94
1958,95,2431.44,1320.16,3751.6,FALSE,1958_95
1958,96,1772.87,1010.35,2783.22,FALSE,1958_96
1958,97,1385.11,752.52,2137.63,FALSE,1958_97
1958,98,923.41,499.69,1423.1,FALSE,1958_98
1958,99,582.63,282.82,865.45,FALSE,1958_99
1958,100,430.72,209.87,640.59,FALSE,1958_100
1958,101,254.84,94.94,349.78,FALSE,1958_101
1958,102,175.89,75.96,251.85,FALSE,1958_102
1958,103,85.94,39.98,125.92,FALSE,1958_103
1958,104,80.95,35.97,116.92,FALSE,1958_104
1958,105,63.96,25.98,89.94,FALSE,1958_105
1958,106,43.97,16.99,60.96,FALSE,1958_106
1958,107,23.98,16.99,40.97,FALSE,1958_107
1958,108,22.98,17.99,40.97,FALSE,1958_108
1958,109,16.99,5.99,22.98,FALSE,1958_109
1958,110,43.99,33,76.99,TRUE,1958_110
1959,0,47902.43,64566.45,112468.88,FALSE,1959_0
1959,1,3248.39,3836.93,7085.32,FALSE,1959_1
1959,2,1856.79,2423.21,4280,FALSE,1959_2
1959,3,1381.59,1750.88,3132.47,FALSE,1959_3
1959,4,1196.51,1481.74,2678.25,FALSE,1959_4
1959,5,1002.43,1320.66,2323.09,FALSE,1959_5
1959,6,855.37,1159.59,2014.96,FALSE,1959_6
1959,7,720.3,1028.52,1748.82,FALSE,1959_7
1959,8,573.24,940.47,1513.71,FALSE,1959_8
1959,9,563.24,900.45,1463.69,FALSE,1959_9
1959,10,511.22,898.45,1409.67,FALSE,1959_10
1959,11,526.23,918.46,1444.69,FALSE,1959_11
1959,12,599.26,1019.51,1618.77,FALSE,1959_12
1959,13,448.19,921.46,1369.65,FALSE,1959_13
1959,14,526.22,1050.53,1576.75,FALSE,1959_14
1959,15,649.27,1322.67,1971.94,FALSE,1959_15
1959,16,715.31,1666.83,2382.14,FALSE,1959_16
1959,17,710.3,1802.91,2513.21,FALSE,1959_17
1959,18,725.31,1841.92,2567.23,FALSE,1959_18
1959,19,714.31,1817.92,2532.23,FALSE,1959_19
1959,20,787.33,1945.98,2733.31,FALSE,1959_20
1959,21,728.31,2074.04,2802.35,FALSE,1959_21
1959,22,776.33,1930.97,2707.3,FALSE,1959_22
1959,23,747.32,1803.9,2551.22,FALSE,1959_23
1959,24,847.36,1753.88,2601.24,FALSE,1959_24
1959,25,890.38,1793.9,2684.28,FALSE,1959_25
1959,26,923.4,1795.9,2719.3,FALSE,1959_26
1959,27,923.39,1826.92,2750.31,FALSE,1959_27
1959,28,1031.44,1857.93,2889.37,FALSE,1959_28
1959,29,1140.49,1941.97,3082.46,FALSE,1959_29
1959,30,1227.52,2141.07,3368.59,FALSE,1959_30
1959,31,1400.6,2229.12,3629.72,FALSE,1959_31
1959,32,1591.68,2378.2,3969.88,FALSE,1959_32
1959,33,1695.73,2537.27,4233,FALSE,1959_33
1959,34,1796.77,2786.4,4583.17,FALSE,1959_34
1959,35,1878.81,2953.48,4832.29,FALSE,1959_35
1959,36,2084.89,3137.58,5222.47,FALSE,1959_36
1959,37,2169.92,3421.72,5591.64,FALSE,1959_37
1959,38,2519.07,3755.89,6274.96,FALSE,1959_38
1959,39,2671.14,3991,6662.14,FALSE,1959_39
1959,40,2846.22,4382.2,7228.42,FALSE,1959_40
1959,41,2895.24,4360.19,7255.43,FALSE,1959_41
1959,42,3196.37,5175.61,8371.98,FALSE,1959_42
1959,43,3385.44,5583.8,8969.24,FALSE,1959_43
1959,44,3657.56,6213.13,9870.69,FALSE,1959_44
1959,45,3957.69,6755.4,10713.09,FALSE,1959_45
1959,46,4217.8,7169.6,11387.4,FALSE,1959_46
1959,47,4476.91,7927.99,12404.9,FALSE,1959_47
1959,48,5031.14,8642.34,13673.48,FALSE,1959_48
1959,49,5209.22,9345.69,14554.91,FALSE,1959_49
1959,50,5573.38,9995.03,15568.41,FALSE,1959_50
1959,51,5558.37,10553.31,16111.68,FALSE,1959_51
1959,52,6262.67,11612.84,17875.51,FALSE,1959_52
1959,53,6344.7,12245.15,18589.85,FALSE,1959_53
1959,54,6869.93,12785.43,19655.36,FALSE,1959_54
1959,55,6803.9,13379.72,20183.62,FALSE,1959_55
1959,56,7186.06,13880.98,21067.04,FALSE,1959_56
1959,57,7301.12,14003.04,21304.16,FALSE,1959_57
1959,58,9277.96,16509.3,25787.26,FALSE,1959_58
1959,59,9512.06,17397.74,26909.8,FALSE,1959_59
1959,60,9253.95,16895.49,26149.44,FALSE,1959_60
1959,61,9285.96,17142.62,26428.58,FALSE,1959_61
1959,62,11068.72,19033.57,30102.29,FALSE,1959_62
1959,63,11947.1,20490.3,32437.4,FALSE,1959_63
1959,64,12212.21,21146.63,33358.84,FALSE,1959_64
1959,65,13838.91,22911.51,36750.42,FALSE,1959_65
1959,66,13473.75,22860.49,36334.24,FALSE,1959_66
1959,67,14871.35,23916.02,38787.37,FALSE,1959_67
1959,68,15614.66,23572.85,39187.51,FALSE,1959_68
1959,69,16374.98,24492.31,40867.29,FALSE,1959_69
1959,70,17795.59,25614.87,43410.46,FALSE,1959_70
1959,71,16533.05,24306.22,40839.27,FALSE,1959_71
1959,72,18149.74,24668.39,42818.13,FALSE,1959_72
1959,73,18695.97,24440.28,43136.25,FALSE,1959_73
1959,74,19545.33,24958.55,44503.88,FALSE,1959_74
1959,75,20442.72,24431.28,44874,FALSE,1959_75
1959,76,19627.37,22962.54,42589.91,FALSE,1959_76
1959,77,18930.08,21710.91,40640.99,FALSE,1959_77
1959,78,20007.53,21590.85,41598.38,FALSE,1959_78
1959,79,20317.67,20942.52,41260.19,FALSE,1959_79
